,test_actual,test_forecast
2025-12-03,284.1499938964844,224.61329247779537
2025-12-04,280.70001220703125,224.58695007976428
2025-12-05,278.7799987792969,224.29201815424832
2025-12-08,277.8900146484375,224.1894656377522
2025-12-09,277.17999267578125,223.8789189260286
2025-12-10,278.7799987792969,223.81309379480058
2025-12-11,278.0299987792969,223.8967188967691
2025-12-12,278.2799987792969,223.93289697125334
2025-12-15,274.1099853515625,224.18002695475712
2025-12-16,274.6099853515625,223.44459524303363
2025-12-17,271.8399963378906,223.34231261180577
2025-12-18,272.19000244140625,222.8013202137742
2025-12-19,273.6700134277344,222.71902578825834
2025-12-22,270.9700012207031,223.13344827176206
2025-12-23,272.3599853515625,222.6473340600386
2025-12-24,273.8099975585937,222.71741392881052
2025-12-26,273.3999938964844,222.8899021052631
2025-12-29,273.760009765625,223.11301708876715
2025-12-30,273.0799865722656,222.99370287704366
2025-12-31,271.8599853515625,222.9636502458157
2026-01-02,271.010009765625,222.70550342226812
2026-01-05,267.260009765625,222.73480090577254
2026-01-06,262.3599853515625,221.97937419404892
2026-01-07,260.3299865722656,220.99577406282071
2026-01-08,259.0400085449219,220.22976166478932
2026-01-09,259.3699951171875,219.9015872392735
2026-01-12,260.25,220.0104972227775
2026-01-13,261.04998779296875,219.90760051105394
2026-01-14,259.9599914550781,220.03505037982586
2026-01-15,258.2099914550781,219.73696548179478
2026-01-16,255.52999877929688,219.4343535562781
