Date,adj close,close,high,low,open,volume,daily_return,log_return,realized_vol_5d,realized_vol_20d,realized_vol_60d
2022-09-02,19969.771484375,19969.771484375,20401.568359375,19814.765625,20126.072265625,29123998928,-0.007818752974256604,-0.007849479691159277,0.3517841294289011,0.47997871579323853,0.47756275591086145
2022-09-03,19832.087890625,19832.087890625,20037.009765625,19698.35546875,19969.71875,23613051457,-0.006894600364241943,-0.006918477935497839,0.22488431275056184,0.47965086154973213,0.47774698733530396
2022-09-04,19986.712890625,19986.712890625,19999.689453125,19636.81640625,19832.470703125,25245861652,0.007796708085036963,0.007766470822269511,0.14366421523281894,0.4838344151179085,0.47659998400199466
2022-09-05,19812.37109375,19812.37109375,20031.16015625,19673.046875,19988.7890625,28813460025,-0.008722884940063236,-0.008761151996171085,0.12116172898292335,0.4838208268002556,0.46430597846738986
2022-09-06,18837.66796875,18837.66796875,20155.26953125,18800.171875,19817.724609375,43403978910,-0.04919669232863699,-0.0504480646723607,0.3473209638081615,0.503446907281099,0.4748370621530014
2022-09-07,19290.32421875,19290.32421875,19427.171875,18644.466796875,18837.68359375,35239757134,0.024029314602578067,0.02374515374913594,0.438645592663821,0.5179322533370455,0.47775682881042236
2022-09-08,19329.833984375,19329.833984375,19417.3515625,19076.71484375,19289.94140625,32194477850,0.0020481649337233954,0.00204607030353663,0.44324441002547443,0.37147772867077167,0.47295195183497896
2022-09-09,21381.15234375,21381.15234375,21439.41015625,19310.962890625,19328.140625,48469528171,0.10612188190716765,0.10086009766789074,0.8857369242211134,0.5237241394809793,0.5090159601698436
2022-09-10,21680.5390625,21680.5390625,21760.275390625,21168.72265625,21376.912109375,36913738894,0.014002365912589188,0.01390523841339878,0.8642219979296019,0.5224432081555821,0.5046627824306327
2022-09-11,21769.255859375,21769.255859375,21770.552734375,21406.9453125,21678.54296875,34493951963,0.004092001431295067,0.004083651963045384,0.6529158121029232,0.5219933639984722,0.4966702958297012
2022-09-12,22370.44921875,22370.44921875,22439.181640625,21603.896484375,21770.1484375,50212088965,0.027616624254801714,0.027242163871664303,0.6516377075750497,0.5301490133734522,0.49842410902813333
2022-09-13,20296.70703125,20296.70703125,22673.8203125,20062.669921875,22371.48046875,51091116622,-0.09270006906083372,-0.09728219892342403,1.1256439388328754,0.6365559897211642,0.5372088113455665
2022-09-14,20241.08984375,20241.08984375,20467.201171875,19793.396484375,20184.5546875,37872380889,-0.0027402074343571003,-0.0027439686753737906,0.7866704455984741,0.6349212885473433,0.5360156796562405
2022-09-15,19701.2109375,19701.2109375,20318.166015625,19636.734375,20242.2890625,36389011503,-0.026672422800232853,-0.02703458624126178,0.7583297634987249,0.6005264275165345,0.5373487090847627
2022-09-16,19772.583984375,19772.583984375,19870.62890625,19400.076171875,19704.005859375,30123362273,0.003622774615297697,0.0036162281734326176,0.7574343959056011,0.599705474563981,0.5110991154421236
